lng,reviews,websiteUrl,bookingUrl,name,description,categories,type,facilities,lat,id,created_date,updated_date,created_by_id,created_by,is_sample
"152.6809351","[]","https://toiletmap.gov.au/facility/329","","Tinana Reserve","Public toilet at Gympie Road, Tinana, QLD","[""rest_area""]","rest_area","[""Toilets""]","-25.54808741","69d27b591f822ffab5a9bcdb","2026-04-05T15:10:17.043000","2026-04-05T15:10:17.043000","service_8e72fe5f-c287-4dad-936f-93a3a518913d","service+8e72fe5f-c287-4dad-936f-93a3a518913d@no-reply.base44.com","false"
"153.1270452","[]","https://toiletmap.gov.au/facility/337","","Eurong Fraser Island","Public toilet at Esplanade, Fraser Island, QLD","[""rest_area""]","rest_area","[""Toilets""]","-25.50476345","69d27b591f822ffab5a9bce2","2026-04-05T15:10:17.043000","2026-04-05T15:10:17.043000","service_8e72fe5f-c287-4dad-936f-93a3a518913d","service+8e72fe5f-c287-4dad-936f-93a3a518913d@no-reply.base44.com","false"
"152.7167237","[]","https://toiletmap.gov.au/facility/330","","Granville Park","Public toilet at Odessa Street, Granville, QLD","[""rest_area""]","rest_area","[""Toilets""]","-25.54019087","69d27b591f822ffab5a9bcdc","2026-04-05T15:10:17.043000","2026-04-05T15:10:17.043000","service_8e72fe5f-c287-4dad-936f-93a3a518913d","service+8e72fe5f-c287-4dad-936f-93a3a518913d@no-reply.base44.com","false"
"151.90531127","[]","https://toiletmap.gov.au/facility/338","","Centenary Park","Public toilet at 49 King Street, Clifton, QLD","[""rest_area""]","rest_area","[""Toilets""]","-27.93190107","69d27b591f822ffab5a9bce3","2026-04-05T15:10:17.043000","2026-04-05T15:10:17.043000","service_8e72fe5f-c287-4dad-936f-93a3a518913d","service+8e72fe5f-c287-4dad-936f-93a3a518913d@no-reply.base44.com","false"
"145.2402413","[]","https://toiletmap.gov.au/facility/345","","Landsborough Highway","Public toilet at Landsborough Highway, Barcaldine, QLD","[""rest_area""]","rest_area","[""Toilets""]","-23.54992775","69d27b591f822ffab5a9bce8","2026-04-05T15:10:17.043000","2026-04-05T15:10:17.043000","service_8e72fe5f-c287-4dad-936f-93a3a518913d","service+8e72fe5f-c287-4dad-936f-93a3a518913d@no-reply.base44.com","false"
"152.8753546","[]","https://toiletmap.gov.au/facility/331","","Marroom Park","Public toilet at Esplanade, Maaroom, QLD","[""rest_area""]","rest_area","[""Toilets""]","-25.61224146","69d27b591f822ffab5a9bcdd","2026-04-05T15:10:17.043000","2026-04-05T15:10:17.043000","service_8e72fe5f-c287-4dad-936f-93a3a518913d","service+8e72fe5f-c287-4dad-936f-93a3a518913d@no-reply.base44.com","false"
"151.91371175","[]","https://toiletmap.gov.au/facility/343","","Clifton Recreation Grounds","Public toilet at 2 Davenport Street, Clifton, QLD","[""rest_area""]","rest_area","[""Toilets"",""Showers""]","-27.92618481","69d27b591f822ffab5a9bce6","2026-04-05T15:10:17.043000","2026-04-05T15:10:17.043000","service_8e72fe5f-c287-4dad-936f-93a3a518913d","service+8e72fe5f-c287-4dad-936f-93a3a518913d@no-reply.base44.com","false"
"152.37733791","[]","https://toiletmap.gov.au/facility/350","","Lake Dyer Camping & Caravan Grounds","Public toilet at Christensen Road, Laidley Heights, QLD","[""rest_area""]","rest_area","[""Toilets"",""Showers"",""Water""]","-27.63277228","69d27b591f822ffab5a9bced","2026-04-05T15:10:17.043000","2026-04-05T15:10:17.043000","service_8e72fe5f-c287-4dad-936f-93a3a518913d","service+8e72fe5f-c287-4dad-936f-93a3a518913d@no-reply.base44.com","false"
"152.9127506","[]","https://toiletmap.gov.au/facility/336","","Poona Boat Ramp","Public toilet at Owen Cox Street, Poona, QLD","[""rest_area""]","rest_area","[""Toilets""]","-25.7226686","69d27b591f822ffab5a9bce1","2026-04-05T15:10:17.043000","2026-04-05T15:10:17.043000","service_8e72fe5f-c287-4dad-936f-93a3a518913d","service+8e72fe5f-c287-4dad-936f-93a3a518913d@no-reply.base44.com","false"
"151.90302843","[]","https://toiletmap.gov.au/facility/344","","Sister Kenny Park","Public toilet at 7 Tooth Street, Nobby, QLD","[""rest_area""]","rest_area","[""Toilets""]","-27.85337513","69d27b591f822ffab5a9bce7","2026-04-05T15:10:17.043000","2026-04-05T15:10:17.043000","service_8e72fe5f-c287-4dad-936f-93a3a518913d","service+8e72fe5f-c287-4dad-936f-93a3a518913d@no-reply.base44.com","false"
"145.28866833","[]","https://toiletmap.gov.au/facility/347","","Shire Council Park","Public toilet at Beech Street, Barcaldine, QLD","[""rest_area""]","rest_area","[""Toilets""]","-23.55411509","69d27b591f822ffab5a9bcea","2026-04-05T15:10:17.043000","2026-04-05T15:10:17.043000","service_8e72fe5f-c287-4dad-936f-93a3a518913d","service+8e72fe5f-c287-4dad-936f-93a3a518913d@no-reply.base44.com","false"
"145.3078885","[]","https://toiletmap.gov.au/facility/349","","Capricorn Highway","Public toilet at Capricorn Highway, Barcaldine, QLD","[""rest_area""]","rest_area","[""Toilets""]","-23.55214015","69d27b591f822ffab5a9bcec","2026-04-05T15:10:17.043000","2026-04-05T15:10:17.043000","service_8e72fe5f-c287-4dad-936f-93a3a518913d","service+8e72fe5f-c287-4dad-936f-93a3a518913d@no-reply.base44.com","false"
"152.87770219","[]","https://toiletmap.gov.au/facility/334","","Big Tuan 1","Public toilet at Tuan Esplanade, Tuan, QLD","[""rest_area""]","rest_area","[""Toilets""]","-25.68503116","69d27b591f822ffab5a9bcdf","2026-04-05T15:10:17.043000","2026-04-05T15:10:17.043000","service_8e72fe5f-c287-4dad-936f-93a3a518913d","service+8e72fe5f-c287-4dad-936f-93a3a518913d@no-reply.base44.com","false"
"151.9054042","[]","https://toiletmap.gov.au/facility/339","","FE Logan Hall","Public toilet at Tooth Street, Clifton, QLD","[""rest_area""]","rest_area","[""Toilets"",""Water""]","-27.92841462","69d27b591f822ffab5a9bce4","2026-04-05T15:10:17.043000","2026-04-05T15:10:17.043000","service_8e72fe5f-c287-4dad-936f-93a3a518913d","service+8e72fe5f-c287-4dad-936f-93a3a518913d@no-reply.base44.com","false"
"151.91244454","[]","https://toiletmap.gov.au/facility/341","","Elsie Jones Park","Public toilet at 2 Alden Street, Clifton, QLD","[""rest_area""]","rest_area","[""Toilets""]","-27.9313651","69d27b591f822ffab5a9bce5","2026-04-05T15:10:17.043000","2026-04-05T15:10:17.043000","service_8e72fe5f-c287-4dad-936f-93a3a518913d","service+8e72fe5f-c287-4dad-936f-93a3a518913d@no-reply.base44.com","false"
"145.2952299","[]","https://toiletmap.gov.au/facility/348","","J.D. Bennett Sporting Complex - Caravan Park","Public toilet at Pine Street, Barcaldine, QLD","[""rest_area""]","rest_area","[""Toilets""]","-23.54983217","69d27b591f822ffab5a9bceb","2026-04-05T15:10:17.043000","2026-04-05T15:10:17.043000","service_8e72fe5f-c287-4dad-936f-93a3a518913d","service+8e72fe5f-c287-4dad-936f-93a3a518913d@no-reply.base44.com","false"
"152.35588603","[]","https://toiletmap.gov.au/facility/352","","State Emergency Service Depot","Public toilet at Railway Street, Forest Hill, QLD","[""rest_area""]","rest_area","[""Toilets""]","-27.58734763","69d27b591f822ffab5a9bcef","2026-04-05T15:10:17.043000","2026-04-05T15:10:17.043000","service_8e72fe5f-c287-4dad-936f-93a3a518913d","service+8e72fe5f-c287-4dad-936f-93a3a518913d@no-reply.base44.com","false"
"152.88781984","[]","https://toiletmap.gov.au/facility/332","","Big Tuan 2","Public toilet at Eckert Road, Boonooroo, QLD","[""rest_area""]","rest_area","[""Toilets""]","-25.67252727","69d27b591f822ffab5a9bcde","2026-04-05T15:10:17.043000","2026-04-05T15:10:17.043000","service_8e72fe5f-c287-4dad-936f-93a3a518913d","service+8e72fe5f-c287-4dad-936f-93a3a518913d@no-reply.base44.com","false"
"145.28467966","[]","https://toiletmap.gov.au/facility/346","","Barcaldine Railway Station","Public toilet at Oak Street, Barcaldine, QLD","[""rest_area""]","rest_area","[""Toilets""]","-23.55235288","69d27b591f822ffab5a9bce9","2026-04-05T15:10:17.043000","2026-04-05T15:10:17.043000","service_8e72fe5f-c287-4dad-936f-93a3a518913d","service+8e72fe5f-c287-4dad-936f-93a3a518913d@no-reply.base44.com","false"
"152.3571502","[]","https://toiletmap.gov.au/facility/351","","Anzac Park War Memorial","Public toilet at Victoria Street, Forest Hill, QLD","[""rest_area""]","rest_area","[""Toilets""]","-27.58897907","69d27b591f822ffab5a9bcee","2026-04-05T15:10:17.043000","2026-04-05T15:10:17.043000","service_8e72fe5f-c287-4dad-936f-93a3a518913d","service+8e72fe5f-c287-4dad-936f-93a3a518913d@no-reply.base44.com","false"
"143.5496957","[]","https://toiletmap.gov.au/facility/162","","Etheridge Shire Hall","Public toilet at St George Street, Georgetown, QLD","[""rest_area""]","rest_area","[""Toilets""]","-18.29279177","69d27b591f822ffab5a9bcd0","2026-04-05T15:10:17.042000","2026-04-05T15:10:17.042000","service_8e72fe5f-c287-4dad-936f-93a3a518913d","service+8e72fe5f-c287-4dad-936f-93a3a518913d@no-reply.base44.com","false"
"152.687607","[]","https://toiletmap.gov.au/facility/322","","Anzac Park Splashside","Public toilet at 37 Cheapside Street, Maryborough, QLD","[""rest_area""]","rest_area","[""Toilets""]","-25.53448531","69d27b591f822ffab5a9bcd5","2026-04-05T15:10:17.042000","2026-04-05T15:10:17.042000","service_8e72fe5f-c287-4dad-936f-93a3a518913d","service+8e72fe5f-c287-4dad-936f-93a3a518913d@no-reply.base44.com","false"
"152.6953761","[]","https://toiletmap.gov.au/facility/323","","Rose Gardens","Public toilet at Wood Street, Maryborough, QLD","[""rest_area""]","rest_area","[""Toilets""]","-25.53128104","69d27b591f822ffab5a9bcd6","2026-04-05T15:10:17.042000","2026-04-05T15:10:17.042000","service_8e72fe5f-c287-4dad-936f-93a3a518913d","service+8e72fe5f-c287-4dad-936f-93a3a518913d@no-reply.base44.com","false"
"152.666252","[]","https://toiletmap.gov.au/facility/328","","Oakhurst Park","Public toilet at Royle Street, Maryborough West, QLD","[""rest_area""]","rest_area","[""Toilets""]","-25.51980538","69d27b591f822ffab5a9bcda","2026-04-05T15:10:17.042000","2026-04-05T15:10:17.042000","service_8e72fe5f-c287-4dad-936f-93a3a518913d","service+8e72fe5f-c287-4dad-936f-93a3a518913d@no-reply.base44.com","false"
"152.99321878","[]","https://toiletmap.gov.au/facility/145","","Lions Park","Public toilet at Tom Enright Drive, Beaudesert, QLD","[""rest_area""]","rest_area","[""Toilets""]","-27.99199863","69d27b591f822ffab5a9bcc9","2026-04-05T15:10:17.042000","2026-04-05T15:10:17.042000","service_8e72fe5f-c287-4dad-936f-93a3a518913d","service+8e72fe5f-c287-4dad-936f-93a3a518913d@no-reply.base44.com","false"
"152.9789596","[]","https://toiletmap.gov.au/facility/149","","Brushwood Park","Public toilet at Brushwood Crescent, Cedar Grove, QLD","[""rest_area""]","rest_area","[""Toilets"",""Water""]","-27.85942799","69d27b591f822ffab5a9bccb","2026-04-05T15:10:17.042000","2026-04-05T15:10:17.042000","service_8e72fe5f-c287-4dad-936f-93a3a518913d","service+8e72fe5f-c287-4dad-936f-93a3a518913d@no-reply.base44.com","false"
"153.0242053","[]","https://toiletmap.gov.au/facility/150","","Rotary Park","Public toilet at Cusack Lane, Jimboomba, QLD","[""rest_area""]","rest_area","[""Toilets""]","-27.83050882","69d27b591f822ffab5a9bccc","2026-04-05T15:10:17.042000","2026-04-05T15:10:17.042000","service_8e72fe5f-c287-4dad-936f-93a3a518913d","service+8e72fe5f-c287-4dad-936f-93a3a518913d@no-reply.base44.com","false"
"152.9625756","[]","https://toiletmap.gov.au/facility/154","","Argyle Road Park","Public toilet at Argyle Road, Greenbank, QLD","[""rest_area""]","rest_area","[""Toilets""]","-27.72697127","69d27b591f822ffab5a9bccf","2026-04-05T15:10:17.042000","2026-04-05T15:10:17.042000","service_8e72fe5f-c287-4dad-936f-93a3a518913d","service+8e72fe5f-c287-4dad-936f-93a3a518913d@no-reply.base44.com","false"
"152.9831434","[]","https://toiletmap.gov.au/facility/138","","Greenbank Community Centre","Public toilet at 145-167 Teviot Road, Greenbank, QLD","[""rest_area""]","rest_area","[""Toilets""]","-27.72927597","69d27b591f822ffab5a9bcc4","2026-04-05T15:10:17.042000","2026-04-05T15:10:17.042000","service_8e72fe5f-c287-4dad-936f-93a3a518913d","service+8e72fe5f-c287-4dad-936f-93a3a518913d@no-reply.base44.com","false"
"152.7017757","[]","https://toiletmap.gov.au/facility/324","","Davies Car Park","Public toilet at Bazaar Street, Maryborough, QLD","[""rest_area""]","rest_area","[""Toilets""]","-25.54058813","69d27b591f822ffab5a9bcd7","2026-04-05T15:10:17.042000","2026-04-05T15:10:17.042000","service_8e72fe5f-c287-4dad-936f-93a3a518913d","service+8e72fe5f-c287-4dad-936f-93a3a518913d@no-reply.base44.com","false"
"153.1250571","[]","https://toiletmap.gov.au/facility/126","","Tamborine Memorial Grounds","Public toilet at Waterford-Tamborine Road, Tamborine, QLD","[""rest_area""]","rest_area","[""Toilets""]","-27.8772353","69d27b591f822ffab5a9bcc1","2026-04-05T15:10:17.042000","2026-04-05T15:10:17.042000","service_8e72fe5f-c287-4dad-936f-93a3a518913d","service+8e72fe5f-c287-4dad-936f-93a3a518913d@no-reply.base44.com","false"
"152.9831959","[]","https://toiletmap.gov.au/facility/140","","Everdell","Public toilet at Mount Lindesay Highway, Veresdale, QLD","[""rest_area""]","rest_area","[""Toilets""]","-27.93873083","69d27b591f822ffab5a9bcc6","2026-04-05T15:10:17.042000","2026-04-05T15:10:17.042000","service_8e72fe5f-c287-4dad-936f-93a3a518913d","service+8e72fe5f-c287-4dad-936f-93a3a518913d@no-reply.base44.com","false"
"153.1937362","[]","https://toiletmap.gov.au/facility/144","","Dapsang Drive Park","Public toilet at Dapsang Drive, Tamborine Mountain, QLD","[""rest_area""]","rest_area","[""Toilets""]","-27.92600588","69d27b591f822ffab5a9bcc8","2026-04-05T15:10:17.042000","2026-04-05T15:10:17.042000","service_8e72fe5f-c287-4dad-936f-93a3a518913d","service+8e72fe5f-c287-4dad-936f-93a3a518913d@no-reply.base44.com","false"
"143.5477345","[]","https://toiletmap.gov.au/facility/163","","Heritage Park","Public toilet at High Street, Georgetown, QLD","[""rest_area""]","rest_area","[""Toilets"",""Dump Point""]","-18.29188807","69d27b591f822ffab5a9bcd1","2026-04-05T15:10:17.042000","2026-04-05T15:10:17.042000","service_8e72fe5f-c287-4dad-936f-93a3a518913d","service+8e72fe5f-c287-4dad-936f-93a3a518913d@no-reply.base44.com","false"
"144.0938149","[]","https://toiletmap.gov.au/facility/164","","Einasleigh","Public toilet at Baroota Street, Einasleigh, QLD","[""rest_area""]","rest_area","[""Toilets"",""Dump Point""]","-18.51193658","69d27b591f822ffab5a9bcd2","2026-04-05T15:10:17.042000","2026-04-05T15:10:17.042000","service_8e72fe5f-c287-4dad-936f-93a3a518913d","service+8e72fe5f-c287-4dad-936f-93a3a518913d@no-reply.base44.com","false"
"152.7014372","[]","https://toiletmap.gov.au/facility/325","","McDowell Car Park","Public toilet at Kent Street, Maryborough, QLD","[""rest_area""]","rest_area","[""Toilets""]","-25.53678661","69d27b591f822ffab5a9bcd8","2026-04-05T15:10:17.042000","2026-04-05T15:10:17.042000","service_8e72fe5f-c287-4dad-936f-93a3a518913d","service+8e72fe5f-c287-4dad-936f-93a3a518913d@no-reply.base44.com","false"
"153.1851172","[]","https://toiletmap.gov.au/facility/123","","Doughty Park","Public toilet at Geissmann Drive, Tamborine Mountain, QLD","[""rest_area""]","rest_area","[""Toilets""]","-27.92814951","69d27b591f822ffab5a9bcbe","2026-04-05T15:10:17.042000","2026-04-05T15:10:17.042000","service_8e72fe5f-c287-4dad-936f-93a3a518913d","service+8e72fe5f-c287-4dad-936f-93a3a518913d@no-reply.base44.com","false"
"153.1051244","[]","https://toiletmap.gov.au/facility/133","","Logan Village Community Centre","Public toilet at River Street, Logan Village, QLD","[""rest_area""]","rest_area","[""Toilets""]","-27.76768672","69d27b591f822ffab5a9bcc2","2026-04-05T15:10:17.042000","2026-04-05T15:10:17.042000","service_8e72fe5f-c287-4dad-936f-93a3a518913d","service+8e72fe5f-c287-4dad-936f-93a3a518913d@no-reply.base44.com","false"
"152.9916847","[]","https://toiletmap.gov.au/facility/136","","Mavor Park","Public toilet at Helen Street, Beaudesert, QLD","[""rest_area""]","rest_area","[""Toilets""]","-27.97381667","69d27b591f822ffab5a9bcc3","2026-04-05T15:10:17.042000","2026-04-05T15:10:17.042000","service_8e72fe5f-c287-4dad-936f-93a3a518913d","service+8e72fe5f-c287-4dad-936f-93a3a518913d@no-reply.base44.com","false"
"153.1171135","[]","https://toiletmap.gov.au/facility/143","","Merv and Ollie Musch Park","Public toilet at Quinzeh Creek Road, Logan Village, QLD","[""rest_area""]","rest_area","[""Toilets""]","-27.76355961","69d27b591f822ffab5a9bcc7","2026-04-05T15:10:17.042000","2026-04-05T15:10:17.042000","service_8e72fe5f-c287-4dad-936f-93a3a518913d","service+8e72fe5f-c287-4dad-936f-93a3a518913d@no-reply.base44.com","false"
"152.7047439","[]","https://toiletmap.gov.au/facility/321","","Queens Park","Public toilet at Bazaar Street, Maryborough, QLD","[""rest_area""]","rest_area","[""Toilets""]","-25.53730734","69d27b591f822ffab5a9bcd4","2026-04-05T15:10:17.042000","2026-04-05T15:10:17.042000","service_8e72fe5f-c287-4dad-936f-93a3a518913d","service+8e72fe5f-c287-4dad-936f-93a3a518913d@no-reply.base44.com","false"
"153.1968815","[]","https://toiletmap.gov.au/facility/125","","Rosser Park","Public toilet at Prospect Street, Tamborine Mountain, QLD","[""rest_area""]","rest_area","[""Toilets""]","-27.97299655","69d27b591f822ffab5a9bcc0","2026-04-05T15:10:17.042000","2026-04-05T15:10:17.042000","service_8e72fe5f-c287-4dad-936f-93a3a518913d","service+8e72fe5f-c287-4dad-936f-93a3a518913d@no-reply.base44.com","false"
"153.0183437","[]","https://toiletmap.gov.au/facility/146","","Junior Chamber Park","Public toilet at Brooklands Drive, Beaudesert, QLD","[""rest_area""]","rest_area","[""Toilets""]","-27.99478787","69d27b591f822ffab5a9bcca","2026-04-05T15:10:17.042000","2026-04-05T15:10:17.042000","service_8e72fe5f-c287-4dad-936f-93a3a518913d","service+8e72fe5f-c287-4dad-936f-93a3a518913d@no-reply.base44.com","false"
"152.7019058","[]","https://toiletmap.gov.au/facility/320","","Cistern Chapel","Public toilet at Kent Street, Maryborough, QLD","[""rest_area""]","rest_area","[""Toilets""]","-25.53767189","69d27b591f822ffab5a9bcd3","2026-04-05T15:10:17.042000","2026-04-05T15:10:17.042000","service_8e72fe5f-c287-4dad-936f-93a3a518913d","service+8e72fe5f-c287-4dad-936f-93a3a518913d@no-reply.base44.com","false"
"152.6891669","[]","https://toiletmap.gov.au/facility/327","","Aquatic Centre","Public toilet at South Street, Maryborough, QLD","[""rest_area""]","rest_area","[""Toilets""]","-25.54372924","69d27b591f822ffab5a9bcd9","2026-04-05T15:10:17.042000","2026-04-05T15:10:17.042000","service_8e72fe5f-c287-4dad-936f-93a3a518913d","service+8e72fe5f-c287-4dad-936f-93a3a518913d@no-reply.base44.com","false"
"153.2035672","[]","https://toiletmap.gov.au/facility/151","","Mount Tamborine Botanic Gardens","Public toilet at Kinabalu Drive, Tamborine Mountain, QLD","[""rest_area""]","rest_area","[""Toilets""]","-27.9154251","69d27b591f822ffab5a9bccd","2026-04-05T15:10:17.042000","2026-04-05T15:10:17.042000","service_8e72fe5f-c287-4dad-936f-93a3a518913d","service+8e72fe5f-c287-4dad-936f-93a3a518913d@no-reply.base44.com","false"
"153.2086813","[]","https://toiletmap.gov.au/facility/124","","Staffsmith Park","Public toilet at Southport Avenue, Tamborine Mountain, QLD","[""rest_area""]","rest_area","[""Toilets""]","-27.92211697","69d27b591f822ffab5a9bcbf","2026-04-05T15:10:17.042000","2026-04-05T15:10:17.042000","service_8e72fe5f-c287-4dad-936f-93a3a518913d","service+8e72fe5f-c287-4dad-936f-93a3a518913d@no-reply.base44.com","false"
